order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-104638,2026-06-09,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,1,1056,1056,CUST-93115,App
UK-2026-104317,2026-06-26,West,Mumbai,Denim Jacket,Fashion,1,2298,2298,CUST-25587,Marketplace
UK-2026-104764,2026-06-19,South,Hyderabad,Yoga Mat Pro,Sports,1,1217,1217,CUST-20112,Website
UK-2026-103781,2026-05-09,North,Delhi,Cotton Kurta Set,Fashion,2,1240,2480,CUST-90094,App
UK-2026-103753,2026-05-01,East,Guwahati,Gym Gloves,Sports,2,496,992,CUST-94238,App
UK-2026-103000,2026-04-28,West,Pune,Noise-Cancelling Headphones,Electronics,1,8725,8725,CUST-92045,Marketplace
UK-2026-104947,2026-06-20,West,Mumbai,Yoga Mat Pro,Sports,1,1254,1254,CUST-20229,Marketplace
UK-2026-102655,2026-04-12,North,Gurugram,Power Bank 20000mAh,Electronics,2,1856,3712,CUST-24726,Marketplace
UK-2026-104921,2026-06-25,East,Kolkata,Power Bank 20000mAh,Electronics,2,1770,3540,CUST-62522,Website
UK-2026-103017,2026-04-23,North,Noida,Cricket Bat English Willow,Sports,2,9077,18154,CUST-19500,Website
UK-2026-101329,2026-02-24,East,Bhubaneswar,Bluetooth Speaker Mini,Electronics,2,1503,3006,CUST-40131,Marketplace
UK-2026-100157,2026-01-10,North,Gurugram,Ultrabook Air 14,Electronics,1,30900,30900,CUST-51853,App
UK-2026-101098,2026-02-15,Central,Raipur,Power Bank 20000mAh,Electronics,2,1730,3460,CUST-67660,Website
UK-2026-103780,2026-05-06,West,Ahmedabad,Formal Shirt,Fashion,1,1131,1131,CUST-27321,Marketplace
UK-2026-101050,2026-02-09,North,Gurugram,Ionic Hair Dryer,Beauty,2,1946,3892,CUST-41093,Website
UK-2026-101861,2026-03-12,West,Surat,Bluetooth Speaker Mini,Electronics,4,1429,5716 INR,CUST-82742,App
UK-2026-101093,2026-02-11,South,Kochi,Wireless Earbuds Pro,Electronics,2,3093,"₹6,186",CUST-13804,Website
UK-2026-101330,2026-02-17,South,Chennai,Denim Jacket,Fashion,1,2167,2167,CUST-69073,App
UK-2026-101900,2026-03-22,North,Noida,Modern Wall Clock,Home & Kitchen,1,790,790,CUST-10627,App
UK-2026-104637,2026-06-25,North,Chandigarh,Denim Jacket,Fashion,3,2234,6702,CUST-46154,Website
UK-2026-102207,2026-03-10,West,Ahmedabad,Football Size 5,Sports,1,939,939,CUST-77082,App
UK-2026-102290,2026-04-14,West,Surat,Mixer Grinder 750W,Home & Kitchen,2,3204,6408,CUST-51209,Marketplace
UK-2026-103763,06-05-26,South,Chennai,Football Size 5,Sports,2,885,1770,CUST-81740,Website
UK-2026-104719,2026-06-03,Central,Indore,Slim Fit Jeans,Fashion,1,1622,1622,CUST-48634,Website
UK-2026-100766,2026-02-17,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9008,9008,CUST-33208,Website
UK-2026-102409,2026-04-05,Central,Indore,Denim Jacket,Fashion,1,2163,2163,CUST-86604,App
UK-2026-101011,2026-02-16,Central,nagpur,Bluetooth Speaker Mini,Electronics,1,1462,1462,CUST-50908,App
UK-2026-103449,2026-05-31,North,Gurugram,Denim Jacket,Fashion,1,2240,2240,CUST-66444,App
UK-2026-100539,2026-01-03,West,Mumbai,Cycling Helmet,Sports,3,1653,4959,CUST-95443,App
UK-2026-100770,2026-02-23,West,Pune,Cotton Kurta Set,Fashion,1,1347,1347,CUST-16251,Website
UK-2026-101985,2026-03-28,North,Gurugram,Ethnic Dupatta,Fashion,1,477,477,CUST-36156,Website
UK-2026-101797,2026-03-09,South,Kochi,Cotton Kurta Set,Fashion,2,1264,2528,CUST-80754,Website
UK-2026-100767,2026-02-09,West,Surat,Formal Shirt,Fashion,3,1085,"₹3,255",CUST-77496,Marketplace
UK-2026-103025,2026-04-06,West,Ahmedabad,Badminton Racket Set,Sports,1,2416,2416,CUST-31416,Website
UK-2026-101242,2026-02-25,North,Gurugram,Gym Gloves,Sports,2,505,1010,CUST-58367,App
UK-2026-100123,2026-01-26,North,Delhi,Leather Wallet,Fashion,1,939,939,CUST-13829,App
UK-2026-102500,2026-04-13,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,3,1395,4185,CUST-23363,Website
UK-2026-100520,2026-01-18,Central,Nagpur,Dinner Set 24pc,Home & Kitchen,2,2548,5096,CUST-15964,Marketplace
UK-2026-100239,2026-01-10,North,Delhi,Formal Shirt,Fashion,2,1129,2258,CUST-46965,App
UK-2026-101055,2026-02-21,South,Hyderabad,Air Fryer 5L,Home & Kitchen,1,5427,5427,CUST-61742,App
UK-2026-102842,2026-04-25,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,1,1111,1111,CUST-44046,Website
UK-2026-101251,2026-02-04,East,Patna,Matte Lipstick Set,Beauty,1,860,860,CUST-82862,Website
UK-2026-102108,2026-03-21,North,Chandigarh,Silk Saree,Fashion,2,3511,7022,CUST-12126,App
UK-2026-102589,2026-04-23,West,Mumbai,Power Bank 20000mAh,Electronics,1,1775,1775,CUST-69603,App
UK-2026-103312,2026-05-09,East,Guwahati,Denim Jacket,Fashion,1,2233,2233,CUST-25587,App
UK-2026-101700,2026-03-29,South,Hyderabad,Gym Gloves,Sports,1,480,480,CUST-18884,Marketplace
UK-2026-100757,2026-02-23,South,Bengaluru,Ultrabook Air 14,Electronics,3,30104,90312,CUST-91240,Website
UK-2026-103091,2026-05-31,North,Noida,Face Wash Combo,Beauty,1,443,443,CUST-81920,Website
UK-2026-100137,2026-01-25,Central,Nagpur,Gym Gloves,Sports,1,480,480,CUST-35077,App
UK-2026-102960,2026-04-14,East,Patna,Ionic Hair Dryer,Beauty,1,1855,1855,CUST-83294,Website
UK-2026-102803,2026-04-06,West,Surat,Power Bank 20000mAh,Electronics,1,1811,1811,CUST-84503,Website
UK-2026-102009,2026-03-15,North,Chandigarh,Denim Jacket,Fashion,1,2101,2101,CUST-33128,Website
UK-2026-103290,2026-05-22,West,Surat,Gym Gloves,Sports,1,512,512.00,CUST-66901,App
UK-2026-102067,2026-03-10,West,Ahmedabad,Ultrabook Air 14,Electronics,1,30636,30636,CUST-60761,Marketplace
UK-2026-101199,12-02-26,West,Pune,Air Fryer 5L,Home & Kitchen,2,5768,11536,CUST-29348,Marketplace
UK-2026-100651,2026-01-10,East,Bhubaneswar,Cricket Bat English Willow,Sports,1,8709,8709,CUST-24744,App
UK-2026-103837,2026-05-16,South,Kochi,Makeup Brush Set,Beauty,2,1338,2676,CUST-92617,App
UK-2026-100544,2026-01-14,South,Chennai,Electric Kettle 1.5L,Home & Kitchen,1,1140,1140,CUST-67345,App
UK-2026-103549,2026-05-20,South,Kochi,Cotton Kurta Set,Fashion,1,1242,1242,CUST-74336,App
UK-2026-102618,2026-04-21,South,Kochi,Smart Watch X2,Electronics,2,4281,8562,CUST-53225,App
UK-2026-104078,2026-06-10,West,Bombay,Dinner Set 24pc,Home & Kitchen,1,2515,2515,CUST-97006,App
UK-2026-100058,2026-01-23,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,1,2951,2951,CUST-85735,App
UK-2026-104438,2026-06-06,South,Bengaluru,Football Size 5,Sports,2,873,1746,CUST-25133,Website
UK-2026-104044,2026-06-20,West,Pune,Air Fryer 5L,Home & Kitchen,1,5676,5676,CUST-65022,App
UK-2026-104550,2026-06-22,South,Cochin,Electric Kettle 1.5L,Home & Kitchen,1,1152,1152,CUST-10537,App
UK-2026-102654,2026-04-22,North,Delhi,Cotton Kurta Set,Fashion,1,1280,1280,CUST-38919,Website
UK-2026-104065,2026-06-05,West,Surat,Foldable Treadmill T2,Sports,1,23906,23906,CUST-40942,Marketplace
UK-2026-103675,2026-05-03,South,Kochi,Cotton Kurta Set,Fashion,1,1235,1235,CUST-80660,Website
UK-2026-101848,2026-03-23,South,Chennai,Power Bank 20000mAh,Electronics,3,1785,5355,CUST-19319,App
UK-2026-102905,2026-04-09,South,Hyderabad,Ethnic Dupatta,Fashion,1,480,480,CUST-62630,Website
UK-2026-101625,2026-03-07,East,Patna,Non-Stick Cookware Set,Home & Kitchen,1,3037,3037,CUST-70639,Website
UK-2026-102187,2026-03-24,West,Mumbai,Sunscreen SPF50,Beauty,2,546,1092,CUST-16496,Website
UK-2026-104507,2026-06-05,South,Hyderabad,Matte Lipstick Set,Beauty,1,877,877,CUST-80884,Website
UK-2026-102783,2026-04-23,,Chandigarh,Sunscreen SPF50,Beauty,4,565,2260,CUST-79541,Marketplace
UK-2026-101259,2026-02-23,West,Mumbai,Face Wash Combo,Beauty,1,464,464,CUST-30453,Website
UK-2026-103254,2026-05-26,South,Chennai,Silk Saree,Fashion,1,3460,3460,CUST-82795,App
UK-2026-104530,2026-06-26,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,3146,3146,CUST-14663,App
UK-2026-102586,2026-04-05,South,Cochin,Modern Wall Clock,Home & Kitchen,1,784,784,CUST-25065,Website
UK-2026-102070,2026-03-14,South,Chennai,Cotton Kurta Set,Fashion,1,1332,1332,CUST-40056,Website
UK-2026-103378,2026-05-14,Central,Nagpur,Cotton Bedsheet Set,Home & Kitchen,1,1445,1445,CUST-13868,App
UK-2026-103417,2026-05-03,East,Guwahati,Ionic Hair Dryer,Beauty,1,1817,,CUST-94258,App
UK-2026-101349,2026-02-24,North,Delhi,Ultrabook Air 14,Electronics,1,31135,31135,CUST-38482,Marketplace
UK-2026-100002,2026-01-28,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,1,18546,18546,CUST-22720,App
UK-2026-101294,2026-02-10,West,Surat,Robot Vacuum R7,Home & Kitchen,1,18894,18894,CUST-92045,App
UK-2026-100536,2026-01-03,West,Mumbai,Eau de Parfum 100ml,Beauty,1,2035,2035,CUST-79391,App
UK-2026-101091,2026-02-04,Central,Raipur,Smart Watch X2,Electronics,1,4337,4337,CUST-78281,Marketplace
UK-2026-101087,2026-02-24,North,Chandigarh,Face Wash Combo,Beauty,1,454,454,CUST-49845,App
UK-2026-104805,2026-06-22,South,Bengaluru,Face Wash Combo,Beauty,1,431,431.00,CUST-93092,Website
UK-2026-101977,2026-03-01,East,Kolkata,Noise-Cancelling Headphones,Electronics,2,8944,17888,CUST-59806,Marketplace
UK-2026-104566,2026-06-16,South,Hyderabad,Face Wash Combo,Beauty,1,441,441,CUST-45260,App
UK-2026-100445,2026-01-01,South,Bengaluru,Wireless Earbuds Pro,Electronics,0,2872,5744,CUST-56590,Website
UK-2026-103051,2026-04-27,Central,Raipur,Non-Stick Cookware Set,Home & Kitchen,1,2880,2880,CUST-69109,Website
UK-2026-102635,2026-04-02,South,Bengaluru,Power Bank 20000mAh,Electronics,2,1801,3602,CUST-80759,App
UK-2026-104967,2026-06-26,West,Mumbai,Formal Shirt,Fashion,1,1097,1097,CUST-40751,App
UK-2026-103157,2026-05-26,Central,Bhopal,Ultrabook Air 14,Electronics,1,29018,29018,CUST-84604,Marketplace
UK-2026-104227,2026-06-17,West,Ahmedabad,Formal Shirt,Fashion,1,1153,1153,CUST-12237,Marketplace
UK-2026-103778,2026-05-08,South,Hyderabad,Smart Watch X2,Electronics,1,4439,4439,CUST-62792,App
UK-2026-102729,2026-04-21,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,1,1135,1135,CUST-63391,App
UK-2026-102830,2026-04-18,East,Patna,Cotton Bedsheet Set,Home & Kitchen,1,1419,1419,CUST-33786,Marketplace
UK-2026-102861,2026-04-18,South,Kochi,Gym Gloves,Sports,2,513,1026,CUST-92428,Website
UK-2026-104690,2026-06-05,Central,Raipur,Formal Shirt,Fashion,4,1131,,CUST-96695,App
UK-2026-100401,2026-01-04,West,Mumbai,Slim Fit Jeans,Fashion,1,1616,1616,CUST-46229,Website
UK-2026-103217,2026-05-11,West,Surat,Slim Fit Jeans,Fashion,1,1522,1522,CUST-23787,Website
UK-2026-104071,2026-06-30,North,Delhi,Smart Watch X2,Electronics,2,4594,9188,CUST-24123,Marketplace
UK-2026-103727,2026-05-19,North,Gurugram,Wireless Earbuds Pro,Electronics,1,3073,3073,CUST-85167,Website
UK-2026-101110,2026-02-27,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,2,1084,2168,CUST-44490,App
UK-2026-104447,2026-06-07,North,Delhi,Sunscreen SPF50,Beauty,3,542,1626,CUST-61123,App
UK-2026-100566,2026-01-24,North,Gurugram,Mirrorless Camera Lite,Electronics,-2,28211,28211,CUST-45668,Marketplace
UK-2026-102544,2026-04-20,Central,Indore,Silk Saree,Fashion,1,3441,3441,CUST-82242,Website
UK-2026-102115,2026-03-14,Central,Indore,Mirrorless Camera Lite,Electronics,3,29140,87420,CUST-22250,Marketplace
UK-2026-104262,2026-06-26,North,Gurugram,Bluetooth Speaker Mini,Electronics,1,1483,1483,CUST-34402,App
UK-2026-100567,2026-01-29,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,2,2995,5990,CUST-29982,App
UK-2026-103814,2026-05-12,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,2,3384,6768,CUST-83294,Website
UK-2026-102242,2026-04-01,Central,Nagpur,Badminton Racket Set,Sports,1,2511,2511,CUST-41469,App
UK-2026-101485,2026-03-14,North,Chandigarh,Ethnic Dupatta,Fashion,1,515,515,CUST-18201,App
UK-2026-104316,2026-06-07,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1377,1377,CUST-43156,Marketplace
UK-2026-101633,2026-03-21,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,1,2489,2489,CUST-39825,Website
UK-2026-104403,2026-06-21,Central,Raipur,Silk Saree,Fashion,1,3365,3365,CUST-40220,Website
UK-2026-104737,2026-06-15,South,Hyderabad,43-inch Smart TV,Electronics,2,25574,51148,CUST-76157,Marketplace
UK-2026-101055,2026-02-21,South,Hyderabad,Air Fryer 5L,Home & Kitchen,1,5427,5427,CUST-61742,App
UK-2026-103489,2026-05-11,East,Bhubaneswar,COTTON BEDSHEET SET,Home & Kitchen,1,1446,1446,CUST-98264,Website
UK-2026-104405,2026-06-06,North,Delhi,Football Size 5,Sports,1,931,931,CUST-94298,Website
UK-2026-103265,2026-05-31,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,817,817,CUST-77862,Marketplace
UK-2026-103032,2026-04-21,,Delhi,Silk Saree,Fashion,1,3518,3518,CUST-17869,App
UK-2026-102066,2026-03-14,West,Mumbai,Silk Saree,Fashion,1,3496,3496,CUST-84457,Marketplace
UK-2026-102209,2026-03-10,West,Surat,Cotton Bedsheet Set,Home & Kitchen,1,1420,1420,CUST-86669,App
UK-2026-102265,2026-04-01,East,Bhubaneswar,Smart Watch X2,Electronics,1,4476,4476,CUST-25080,Marketplace
UK-2026-104693,2026-06-26,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,1,18170,18170,CUST-50936,App
UK-2026-102467,2026-04-14,East,Bhubaneswar,Modern Wall Clock,Home & Kitchen,1,780,780,CUST-52919,App
UK-2026-101470,2026-03-07,Central,Raipur,Formal Shirt,Fashion,2,1114,2228,CUST-30396,App
UK-2026-101896,2026-03-10,North,Delhi,Silk Saree,Fashion,1,3346,3346,CUST-99369,App
UK-2026-101131,2026-02-24,East,Guwahati,Silk Saree,Fashion,1,3403,3403,CUST-22110,App
UK-2026-100219,2026-01-06,North,Chandigarh,Leather Wallet,Fashion,1,928,,CUST-78395,App
UK-2026-104560,2026-06-14,South,Chennai,Dinner Set 24pc,Home & Kitchen,1,2520,2520,CUST-14159,Marketplace
UK-2026-100180,2026-01-13,Central,Indore,Slim Fit Jeans,Fashion,1,1636,1636,CUST-30482,App
UK-2026-101252,2026-02-27,West,Ahmedabad,Ethnic Dupatta,Fashion,1,491,491,CUST-58491,App
UK-2026-104009,2026-05-06,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9140,9140,CUST-61756,Website
UK-2026-101266,2026-02-05,South,Hyderabad,Ultrabook Air 14,Electronics,1,30771,30771,CUST-49017,Website
UK-2026-104993,2026-06-18,Central,Raipur,Formal Shirt,Fashion,1,1091,1091,CUST-98791,Website
UK-2026-104939,2026-06-12,West,Mumbai,Smart Watch X2,Electronics,1,4605,4605,CUST-71396,Marketplace
UK-2026-102338,22-04-26,North,Gurugram,Ethnic Dupatta,Fashion,2,480,960,CUST-20749,Website
UK-2026-101454,2026-03-04,West,Surat,Ionic Hair Dryer,Beauty,1,1942,1942,CUST-98267,App
UK-2026-102226,2026-03-24,North,Delhi,Adjustable Dumbbells 15kg,Sports,1,5115,5115,CUST-46281,Website
UK-2026-104645,2026-06-18,East,Patna,Badminton Racket Set,Sports,1,2495,2495,CUST-44366,App
UK-2026-100759,2026-02-25,South,Bangalore,Mirrorless Camera Lite,Electronics,1,29405,29405,CUST-53462,Website
UK-2026-100739,2026-02-10,Central,Raipur,Smart Watch X2,Electronics,1,4632,4632,CUST-53165,App
UK-2026-104364,2026-06-19,South,Kochi,Slim Fit Jeans,Fashion,1,1542,1542,CUST-61925,App
UK-2026-101598,2026-03-04,West,Surat,Modern Wall Clock,Home & Kitchen,1,818,818,CUST-18945,App
UK-2026-102754,2026-04-04,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,774,774,CUST-19217,App
UK-2026-100050,2026-01-16,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,1,9339,9339,CUST-49845,Website
UK-2026-103011,2026-04-24,North,Delhi,Formal Shirt,Fashion,1,1094,1094,CUST-98977,App
UK-2026-101101,2026-02-27,South,Hyderabad,Slim Fit Jeans,Fashion,1,1657,1657,CUST-23052,Website
UK-2026-103965,2026-05-31,West,Pune,Slim Fit Jeans,Fashion,2,1603,3206,CUST-16899,App
UK-2026-103331,2026-05-26,North,Gurugram,Formal Shirt,Fashion,1,1066,1066,CUST-30939,Website
UK-2026-103322,2026-05-25,Central,Nagpur,Wireless Earbuds Pro,Electronics,1,2877,2877,CUST-34999,Marketplace
UK-2026-103892,2026-05-13,West,Pune,Silk Saree,Fashion,-2,3668,7336,CUST-41570,App
UK-2026-104987,2026-06-08,East,Guwahati,Noise-Cancelling Headphones,Electronics,1,9108,9108,CUST-99328,Marketplace
UK-2026-100448,2026-01-04,West,Ahmedabad,Adjustable Dumbbells 15kg,Sports,1,5059,5059,CUST-24021,App
UK-2026-103916,2026-05-22,South,Kochi,Football Size 5,Sports,1,876,876,CUST-57818,App
UK-2026-101896,2026-03-10,North,Delhi,Silk Saree,Fashion,1,3346,3346,CUST-99369,App
UK-2026-103897,2026-05-25,East,Patna,Mirrorless Camera Lite,Electronics,1,29296,29296,CUST-74927,Marketplace
UK-2026-103701,2026-05-21,East,Patna,Electric Kettle 1.5L   ,Home & Kitchen,2,1067,2134,CUST-89615,App
UK-2026-102453,2026-04-19,Central,Raipur,Foldable Treadmill T2,Sports,1,26161,26161,CUST-66258,Website
UK-2026-103472,2026-05-23,West,Pune,Mixer Grinder 750W,Home & Kitchen,3,3258,9774,CUST-99363,App
UK-2026-103829,2026-05-20,West,Mumbai,Smart Watch X2,Electronics,1,4458,4458,CUST-39401,Marketplace
UK-2026-102297,2026-04-26,North,Delhi,Mixer Grinder 750W,Home & Kitchen,2,3410,6820,CUST-32832,Website
UK-2026-100554,2026-01-31,North,Chandigarh,Beard Grooming Kit,Beauty,1,1044,1044,CUST-11992,Website
UK-2026-102519,2026-04-18,West,Pune,Formal Shirt,Fashion,1,1121,1121,CUST-62642,Website
UK-2026-102397,2026-04-06,South,Kochi,Cycling Helmet,Sports,1,1593,1593,CUST-21081,Website
UK-2026-104603,2026-06-24,South,Kochi,Dinner Set 24pc,Home & Kitchen,2,2537,5074,CUST-74927,Marketplace
UK-2026-101832,2026-03-08,South,Chennai,Vitamin C Serum,Beauty,2,694,1388,CUST-14910,Website
UK-2026-100207,2026-01-31,West,Ahmedabad,Silk Saree,Fashion,1,3447,3447,CUST-84168,Marketplace
UK-2026-102907,2026-04-23,East,Patna,Leather Wallet,Fashion,1,941,941,CUST-58730,App
UK-2026-100714,2026-01-03,West,Pune,Electric Kettle 1.5L,Home & Kitchen,-1,1141,1141,CUST-62782,Website
UK-2026-100580,2026-01-07,East,Guwahati,Cricket Bat English Willow,Sports,2,8971,17942,CUST-98655,App
UK-2026-104137,2026-06-03,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,1,1085,1085,CUST-29874,App
UK-2026-102339,08-04-26,South,Kochi,Silk Saree,Fashion,1,3364,3364,CUST-24693,App
UK-2026-103988,2026-05-12,South,Hyderabad,Denim Jacket,Fashion,1,2275,2275,CUST-61060,Marketplace
UK-2026-104648,2026-06-20,East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1577,1577,CUST-97341,App
UK-2026-103225,2026-05-17,South,Bengaluru,Makeup Brush Set,Beauty,1,1352,1352,CUST-19469,Website
UK-2026-101201,2026-02-01,West,Surat,Cotton Bedsheet Set,Home & Kitchen,1,1404,1404,CUST-49545,App
UK-2026-104873,2026-06-21,North,Noida,Ultrabook Air 14,Electronics,1,30685,30685,CUST-96661,App
UK-2026-101649,2026-03-16,West,Ahmedabad,Ultrabook Air 14,Electronics,1,28795,28795,CUST-60085,App
UK-2026-104584,2026-06-10,South,Bengaluru,Slim Fit Jeans,Fashion,1,1652,1652,CUST-67410,Website
UK-2026-101620,2026-03-07,North,Noida,Leather Wallet,Fashion,1,873,873,CUST-48185,Website
UK-2026-104408,2026-06-16,North,Delhi,Denim Jacket,Fashion,1,2227,2227,CUST-42190,App
UK-2026-100696,2026-01-03,South,Chennai,43-inch Smart TV,Electronics,1,27102,27102,CUST-19633,Website
UK-2026-104750,2026-06-08,East,Patna,Modern Wall Clock,Home & Kitchen,1,835,835,CUST-40138,Marketplace
UK-2026-103480,2026-05-30,East,Kolkata,Silk Saree,Fashion,1,3354,3354,CUST-77862,App
UK-2026-101743,2026-03-31,South,Chennai,Noise-Cancelling Headphones,Electronics,1,9355,9355,CUST-58916,App
UK-2026-100828,2026-02-20,South,Hyderabad,Denim Jacket,Fashion,2,2211,4422,CUST-78893,App
UK-2026-104152,2026-06-08,West,Ahmedabad,Running Sneakers,Fashion,1,2747,2747,CUST-36049,App
UK-2026-103702,2026-05-29,West,Surat,Mixer Grinder 750W,Home & Kitchen,1,3182,3182,CUST-84381,Website
UK-2026-102641,2026-04-29,West,Surat,Ultrabook Air 14,Electronics,1,30979,30979,CUST-64440,Marketplace
UK-2026-101823,17/03/2026,South,Hyderabad,Leather Wallet,Fashion,1,902,902,CUST-97341,App
UK-2026-101395,2026-02-03,South,Bengaluru,Noise-Cancelling Headphones,Electronics,1,9278,9278,CUST-59021,Website
UK-2026-103240,2026-05-04,Central,Raipur,Silk Saree,Fashion,1,3558,3558,CUST-68435,App
UK-2026-103907,2026-05-16,North,Delhi,Ultrabook Air 14,Electronics,4,31452,125808,CUST-22705,Marketplace
UK-2026-103704,30-05-26,East,Patna,Bluetooth Speaker Mini,Electronics,1,1476,1476,CUST-85795,App
UK-2026-102172,2026-03-08,East,Patna,Mixer Grinder 750W,Home & Kitchen,2,3416,,CUST-64726,App
UK-2026-104455,2026-06-12,West,Mumbai,Smart Watch X2,Electronics,1,4342,4342,CUST-75269,App
UK-2026-103441,2026-05-16,West,Mumbai,Mirrorless Camera Lite,Electronics,1,29042,29042,CUST-93847,Marketplace
UK-2026-101655,2026-03-02,East,Patna,Ethnic Dupatta,Fashion,1,486,,CUST-59411,App
UK-2026-101630,2026-03-26,South,Chennai,Face Wash Combo,Beauty,1,440,440,CUST-96695,App
UK-2026-103528,2026-05-23,West,Ahmedabad,Ethnic Dupatta,Fashion,4,491,1964,CUST-65623,App
UK-2026-104504,2026-06-06,South,Hyderabad,Football Size 5,Sports,3,875,2625,CUST-91067,Marketplace
UK-2026-104768,2026-06-30,East,Bhubaneswar,Badminton Racket Set,Sports,1,2614,2614,CUST-41730,Website
UK-2026-102278,2026-04-17,West,Ahmedabad,Smart Watch X2,Electronics,1,4614,4614,CUST-56391,Website
UK-2026-104620,2026-06-18,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,19853,19853,CUST-40653,App
UK-2026-104598,2026-06-13,North,Delhi,Cycling Helmet,Sports,1,1575,1575,CUST-29779,App
UK-2026-103946,2026-05-08,West,Surat,Football Size 5,Sports,1,918,918,CUST-96774,Website
UK-2026-104879,2026-06-16,West,Bombay,Matte Lipstick Set,Beauty,2,884,1768,CUST-48566,Marketplace
UK-2026-104273,2026-06-14,South,Chennai,Foldable Treadmill T2,Sports,1,25311,25311,CUST-80754,Website
UK-2026-103565,2026-05-14,Central,Bhopal,Cotton Bedsheet Set,Home & Kitchen,1,1331,1331,CUST-73193,Website
UK-2026-101102,2026-02-10,Central,Bhopal,Yoga Mat Pro,Sports,1,1199,1199,CUST-64289,Website
UK-2026-104916,2026-06-16,South,Bengaluru,Denim Jacket,Fashion,1,2133,2133,CUST-86050,Marketplace
UK-2026-102335,2026-04-03,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,4,1456,5824,CUST-30503,Website
UK-2026-104968,2026-06-26,South,Hyderabad,Beard Grooming Kit,Beauty,1,1016,1016,CUST-59175,Website
UK-2026-104051,2026-06-15,North,Noida,Wireless Earbuds Pro,Electronics,2,2895,5790,CUST-44028,Website
UK-2026-103745,2026-05-13,West,Ahmedabad,Cycling Helmet,Sports,1,1564,1564,CUST-88344,Marketplace
UK-2026-104675,2026-06-30,South,Bengaluru,Denim Jacket,Fashion,1,2197,2197,CUST-29839,App
UK-2026-102425,2026-04-04,East,Patna,Sunscreen SPF50,Beauty,2,540,1080,CUST-16770,App
UK-2026-102957,2026-04-27,North,Noida,Noise-Cancelling Headphones,Electronics,1,9182,9182,CUST-85557,Marketplace
UK-2026-101400,2026-02-16,Central,Indore,43-inch Smart TV,Electronics,2,25575,51150,CUST-57117,Marketplace
UK-2026-100609,2026-01-10,West,Surat,Matte Lipstick Set,Beauty,1,863,863,CUST-67410,App
UK-2026-103015,2026-04-20,East,Patna,Cricket Bat English Willow,Sports,1,8681,8681,CUST-81050,Marketplace
UK-2026-104661,2026-06-09,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5564,5564,CUST-50465,App
UK-2026-101368,2026-02-01,North,Noida,Mirrorless Camera Lite,Electronics,1,27925,27925,CUST-68662,Website
UK-2026-103524,2026-05-12,East,Kolkata,Cotton Bedsheet Set,Home & Kitchen,1,1441,1441,CUST-62222,Website
UK-2026-101029,2026-02-22,South,Hyderabad,Modern Wall Clock,Home & Kitchen,1,780,780,CUST-38914,Marketplace
UK-2026-102791,2026-04-08,North,Gurugram,Silk Saree,Fashion,1,3644,3644,CUST-94287,App
UK-2026-103520,"May 14, 2026",South,Chennai,Adjustable Dumbbells 15kg,Sports,1,4849,4849,CUST-85174,Website
UK-2026-103262,2026-05-29,South,Chennai,Wireless Earbuds Pro,Electronics,1,2895,2895,CUST-82862,App
UK-2026-102734,2026-04-03,West,Ahmedabad,Ultrabook Air 14,Electronics,1,29674,29674,CUST-40326,Marketplace
UK-2026-100301,2026-01-03,West,Pune,Beard Grooming Kit,Beauty,,995,995,CUST-11657,App
UK-2026-103452,2026-05-22,East,Patna,Mirrorless Camera Lite,Electronics,1,29721,29721,CUST-67212,Marketplace
UK-2026-101322,2026-02-16,South,Madras,Formal Shirt,Fashion,2,1123,2246,CUST-86623,Website
UK-2026-104153,2026-06-05,North,Chandigarh,Gym Gloves,Sports,1,477,477,CUST-51235,Marketplace
UK-2026-103236,2026-05-19,North,Noida,Yoga Mat Pro,Sports,1,1167,1167,CUST-42339,Website
UK-2026-104730,2026-06-28,East,Bhubaneswar,Robot Vacuum R7,Home & Kitchen,1,18996,18996,CUST-31179,App
